workerid,proliferate.condition,ask,correct,failed_audio,failed_images,failed_video,group,internal_node_id,left,response,right,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,type,error
46,long,,,,,,,0.0-8.0-2.96,,,,,,,347546,,326,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.97,,,,,"<div style=""font-size:60px;"">+</div>",,348257,,327,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.97,Big-visSmall/21_31.jpg,m,Small-visBig/21_52.jpg,661,"
            <img src=""Big-visSmall/21_31.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/21_52.jpg"" style=""margin-left: 50px"">
            ",,348919,,328,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-8.0-2.97,,,,,,,349825,,329,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.98,,,,,"<div style=""font-size:60px;"">+</div>",,350537,,330,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.98,Small-visBig/16_73.jpg,c,Big-visSmall/16_28.jpg,666,"
            <img src=""Small-visBig/16_73.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/16_28.jpg"" style=""margin-left: 50px"">
            ",,351204,,331,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-8.0-2.98,,,,,,,352115,,332,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.99,,,,,"<div style=""font-size:60px;"">+</div>",,352828,,333,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.99,Big-visBig/01_07.jpg,c,Small-visSmall/01_78.jpg,581,"
            <img src=""Big-visBig/01_07.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/01_78.jpg"" style=""margin-left: 50px"">
            ",,353410,,334,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.99,,,,,,,354312,,335,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.100,,,,,"<div style=""font-size:60px;"">+</div>",,355028,,336,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.100,Small-visSmall/30_50.jpg,m,Big-visBig/30_20.jpg,503,"
            <img src=""Small-visSmall/30_50.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/30_20.jpg"" style=""margin-left: 50px"">
            ",,355532,,337,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.100,,,,,,,356442,,338,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.101,,,,,"<div style=""font-size:60px;"">+</div>",,357156,,339,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.101,Small-visSmall/02_44.jpg,m,Big-visBig/02_08.jpg,518,"
            <img src=""Small-visSmall/02_44.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/02_08.jpg"" style=""margin-left: 50px"">
            ",,357675,,340,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.101,,,,,,,358580,,341,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.102,,,,,"<div style=""font-size:60px;"">+</div>",,359295,,342,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.102,Big-visBig/30_20.jpg,c,Small-visSmall/30_50.jpg,478,"
            <img src=""Big-visBig/30_20.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/30_50.jpg"" style=""margin-left: 50px"">
            ",,359775,,343,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.102,,,,,,,360684,,344,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.103,,,,,"<div style=""font-size:60px;"">+</div>",,361397,,345,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.103,Big-visSmall/26_32.jpg,m,Small-visBig/26_42.jpg,613,"
            <img src=""Big-visSmall/26_32.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/26_42.jpg"" style=""margin-left: 50px"">
            ",,362011,,346,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-8.0-2.103,,,,,,,362926,,347,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.104,,,,,"<div style=""font-size:60px;"">+</div>",,363635,,348,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.104,Small-visBig/25_56.jpg,c,Big-visSmall/25_10.jpg,918,"
            <img src=""Small-visBig/25_56.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/25_10.jpg"" style=""margin-left: 50px"">
            ",,364554,,349,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-8.0-2.104,,,,,,,365469,,350,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.105,,,,,"<div style=""font-size:60px;"">+</div>",,366182,,351,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.105,Small-visBig/09_64.jpg,c,Big-visSmall/09_15.jpg,1219,"
            <img src=""Small-visBig/09_64.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/09_15.jpg"" style=""margin-left: 50px"">
            ",,367403,,352,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-8.0-2.105,,,,,,,368312,,353,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.106,,,,,"<div style=""font-size:60px;"">+</div>",,369024,,354,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.106,Big-visSmall/18_23.jpg,m,Small-visBig/18_76.jpg,659,"
            <img src=""Big-visSmall/18_23.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/18_76.jpg"" style=""margin-left: 50px"">
            ",,369684,,355,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-8.0-2.106,,,,,,,370598,,356,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.107,,,,,"<div style=""font-size:60px;"">+</div>",,371308,,357,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.107,Big-visBig/08_35.jpg,c,Small-visSmall/08_45.jpg,559,"
            <img src=""Big-visBig/08_35.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/08_45.jpg"" style=""margin-left: 50px"">
            ",,371868,,358,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.107,,,,,,,372771,,359,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.108,,,,,"<div style=""font-size:60px;"">+</div>",,373487,,360,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.108,Big-visSmall/07_33.jpg,m,Small-visBig/07_51.jpg,630,"
            <img src=""Big-visSmall/07_33.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/07_51.jpg"" style=""margin-left: 50px"">
            ",,374119,,361,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-8.0-2.108,,,,,,,375032,,362,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.109,,,,,"<div style=""font-size:60px;"">+</div>",,375743,,363,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.109,Small-visSmall/20_79.jpg,m,Big-visBig/20_38.jpg,596,"
            <img src=""Small-visSmall/20_79.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/20_38.jpg"" style=""margin-left: 50px"">
            ",,376340,,364,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.109,,,,,,,377246,,365,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.110,,,,,"<div style=""font-size:60px;"">+</div>",,377961,,366,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.110,Small-visSmall/11_71.jpg,m,Big-visBig/11_40.jpg,537,"
            <img src=""Small-visSmall/11_71.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/11_40.jpg"" style=""margin-left: 50px"">
            ",,378500,,367,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.110,,,,,,,379406,,368,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.111,,,,,"<div style=""font-size:60px;"">+</div>",,380118,,369,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.111,Small-visSmall/18_76.jpg,m,Big-visBig/18_23.jpg,691,"
            <img src=""Small-visSmall/18_76.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/18_23.jpg"" style=""margin-left: 50px"">
            ",,380810,,370,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.111,,,,,,,381717,,371,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.112,,,,,"<div style=""font-size:60px;"">+</div>",,382430,,372,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.112,Big-visBig/26_32.jpg,c,Small-visSmall/26_42.jpg,592,"
            <img src=""Big-visBig/26_32.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/26_42.jpg"" style=""margin-left: 50px"">
            ",,383022,,373,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.112,,,,,,,383925,,374,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.113,,,,,"<div style=""font-size:60px;"">+</div>",,384640,,375,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.113,Small-visSmall/19_41.jpg,m,Big-visBig/19_17.jpg,465,"
            <img src=""Small-visSmall/19_41.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/19_17.jpg"" style=""margin-left: 50px"">
            ",,385106,,376,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.113,,,,,,,386020,,377,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.114,,,,,"<div style=""font-size:60px;"">+</div>",,386732,,378,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.114,Big-visSmall/09_15.jpg,m,Small-visBig/09_64.jpg,532,"
            <img src=""Big-visSmall/09_15.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/09_64.jpg"" style=""margin-left: 50px"">
            ",,387265,,379,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-8.0-2.114,,,,,,,388181,,380,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.115,,,,,"<div style=""font-size:60px;"">+</div>",,388892,,381,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.115,Small-visSmall/07_51.jpg,m,Big-visBig/07_33.jpg,545,"
            <img src=""Small-visSmall/07_51.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/07_33.jpg"" style=""margin-left: 50px"">
            ",,389437,,382,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.115,,,,,,,390340,,383,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.116,,,,,"<div style=""font-size:60px;"">+</div>",,391054,,384,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.116,Big-visBig/16_28.jpg,c,Small-visSmall/16_73.jpg,549,"
            <img src=""Big-visBig/16_28.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/16_73.jpg"" style=""margin-left: 50px"">
            ",,391604,,385,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.116,,,,,,,392506,,386,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.117,,,,,"<div style=""font-size:60px;"">+</div>",,393222,,387,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.117,Big-visBig/22_26.jpg,c,Small-visSmall/22_65.jpg,587,"
            <img src=""Big-visBig/22_26.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/22_65.jpg"" style=""margin-left: 50px"">
            ",,393810,,388,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.117,,,,,,,394722,,389,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.118,,,,,"<div style=""font-size:60px;"">+</div>",,395436,,390,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.118,Small-visSmall/26_42.jpg,m,Big-visBig/26_32.jpg,590,"
            <img src=""Small-visSmall/26_42.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/26_32.jpg"" style=""margin-left: 50px"">
            ",,396027,,391,html-keyboard-response,congruent,
46,long,,,,,,,0.0-8.0-2.118,,,,,,,396928,,392,html-keyboard-response,,
46,long,,,,,,,0.0-8.0-0.119,,,,,"<div style=""font-size:60px;"">+</div>",,397643,,393,html-keyboard-response,,
46,long,big,True,,,,preset,0.0-8.0-1.119,Big-visSmall/01_07.jpg,m,Small-visBig/01_78.jpg,807,"
            <img src=""Big-visSmall/01_07.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/01_78.jpg"" style=""margin-left: 50px"">
            ",,398451,,394,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-8.0-2.119,,,,,,,399356,,395,html-keyboard-response,,
46,long,,,,,,,0.0-9.0-0.0,, ,,74756,"<p> Great job! You are <b>25%</b> done. Take a break and press space when you are ready to keep going! </p> <br> <p>You will have a new task, so please <b> read instructions carefully. </b> </p>",,474112,,396,html-keyboard-response,,
46,long,,,,,,,0.0-10.0-0.0,, ,,16530,"<p> <b> Block 2 out of 4 (5 minutes): </b></b>Which image is <b>smaller</b>?</p><br><p>Press <b>c</b> for image on left, and <b>m</b> for image on right as quickly and accurately as possible. </p> <br> <p> Press space to continue.</p>",,490644,,397,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.0,,,,,"<div style=""font-size:60px;"">+</div>",,491357,,398,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.0,Big-visBig/18_23.jpg,m,Small-visSmall/18_76.jpg,711,"
            <img src=""Big-visBig/18_23.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/18_76.jpg"" style=""margin-left: 50px"">
            ",,492069,,399,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.0,,,,,,,492973,,400,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.1,,,,,"<div style=""font-size:60px;"">+</div>",,493686,,401,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.1,Big-visSmall/06_02.jpg,c,Small-visBig/06_43.jpg,640,"
            <img src=""Big-visSmall/06_02.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/06_43.jpg"" style=""margin-left: 50px"">
            ",,494328,,402,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.1,,,,,,,495243,,403,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.2,,,,,"<div style=""font-size:60px;"">+</div>",,495958,,404,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.2,Small-visSmall/16_73.jpg,c,Big-visBig/16_28.jpg,549,"
            <img src=""Small-visSmall/16_73.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/16_28.jpg"" style=""margin-left: 50px"">
            ",,496509,,405,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.2,,,,,,,497414,,406,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.3,,,,,"<div style=""font-size:60px;"">+</div>",,498129,,407,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.3,Big-visBig/30_20.jpg,m,Small-visSmall/30_50.jpg,523,"
            <img src=""Big-visBig/30_20.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/30_50.jpg"" style=""margin-left: 50px"">
            ",,498654,,408,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.3,,,,,,,499559,,409,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.4,,,,,"<div style=""font-size:60px;"">+</div>",,500270,,410,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.4,Small-visBig/27_63.jpg,m,Big-visSmall/27_18.jpg,479,"
            <img src=""Small-visBig/27_63.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/27_18.jpg"" style=""margin-left: 50px"">
            ",,500750,,411,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.4,,,,,,,501665,,412,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.5,,,,,"<div style=""font-size:60px;"">+</div>",,502381,,413,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.5,Small-visSmall/01_78.jpg,c,Big-visBig/01_07.jpg,520,"
            <img src=""Small-visSmall/01_78.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/01_07.jpg"" style=""margin-left: 50px"">
            ",,502902,,414,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.5,,,,,,,503806,,415,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.6,,,,,"<div style=""font-size:60px;"">+</div>",,504516,,416,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.6,Big-visSmall/08_35.jpg,c,Small-visBig/08_45.jpg,515,"
            <img src=""Big-visSmall/08_35.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/08_45.jpg"" style=""margin-left: 50px"">
            ",,505033,,417,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.6,,,,,,,505942,,418,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.7,,,,,"<div style=""font-size:60px;"">+</div>",,506657,,419,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.7,Small-visSmall/03_57.jpg,c,Big-visBig/03_36.jpg,484,"
            <img src=""Small-visSmall/03_57.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/03_36.jpg"" style=""margin-left: 50px"">
            ",,507147,,420,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.7,,,,,,,508050,,421,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.8,,,,,"<div style=""font-size:60px;"">+</div>",,508764,,422,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.8,Small-visBig/13_77.jpg,m,Big-visSmall/13_19.jpg,463,"
            <img src=""Small-visBig/13_77.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/13_19.jpg"" style=""margin-left: 50px"">
            ",,509229,,423,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.8,,,,,,,510137,,424,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.9,,,,,"<div style=""font-size:60px;"">+</div>",,510846,,425,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.9,Big-visSmall/07_33.jpg,c,Small-visBig/07_51.jpg,416,"
            <img src=""Big-visSmall/07_33.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/07_51.jpg"" style=""margin-left: 50px"">
            ",,511263,,426,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.9,,,,,,,512178,,427,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.10,,,,,"<div style=""font-size:60px;"">+</div>",,512893,,428,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.10,Small-visSmall/09_64.jpg,c,Big-visBig/09_15.jpg,559,"
            <img src=""Small-visSmall/09_64.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/09_15.jpg"" style=""margin-left: 50px"">
            ",,513453,,429,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.10,,,,,,,514365,,430,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.11,,,,,"<div style=""font-size:60px;"">+</div>",,515079,,431,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.11,Small-visBig/17_80.jpg,m,Big-visSmall/17_21.jpg,549,"
            <img src=""Small-visBig/17_80.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/17_21.jpg"" style=""margin-left: 50px"">
            ",,515629,,432,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.11,,,,,,,516538,,433,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.12,,,,,"<div style=""font-size:60px;"">+</div>",,517247,,434,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.12,Big-visSmall/17_21.jpg,c,Small-visBig/17_80.jpg,489,"
            <img src=""Big-visSmall/17_21.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/17_80.jpg"" style=""margin-left: 50px"">
            ",,517738,,435,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.12,,,,,,,518644,,436,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.13,,,,,"<div style=""font-size:60px;"">+</div>",,519361,,437,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.13,Small-visBig/03_57.jpg,m,Big-visSmall/03_36.jpg,881,"
            <img src=""Small-visBig/03_57.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/03_36.jpg"" style=""margin-left: 50px"">
            ",,520243,,438,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.13,,,,,,,521155,,439,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.14,,,,,"<div style=""font-size:60px;"">+</div>",,521868,,440,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.14,Big-visBig/29_03.jpg,m,Small-visSmall/29_69.jpg,638,"
            <img src=""Big-visBig/29_03.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/29_69.jpg"" style=""margin-left: 50px"">
            ",,522507,,441,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.14,,,,,,,523413,,442,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.15,,,,,"<div style=""font-size:60px;"">+</div>",,524116,,443,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.15,Big-visBig/26_32.jpg,m,Small-visSmall/26_42.jpg,528,"
            <img src=""Big-visBig/26_32.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/26_42.jpg"" style=""margin-left: 50px"">
            ",,524648,,444,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.15,,,,,,,525552,,445,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.16,,,,,"<div style=""font-size:60px;"">+</div>",,526265,,446,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.16,Small-visBig/04_48.jpg,m,Big-visSmall/04_05.jpg,827,"
            <img src=""Small-visBig/04_48.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/04_05.jpg"" style=""margin-left: 50px"">
            ",,527093,,447,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.16,,,,,,,527994,,448,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.17,,,,,"<div style=""font-size:60px;"">+</div>",,528709,,449,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.17,Big-visSmall/25_10.jpg,c,Small-visBig/25_56.jpg,773,"
            <img src=""Big-visSmall/25_10.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/25_56.jpg"" style=""margin-left: 50px"">
            ",,529484,,450,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.17,,,,,,,530396,,451,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.18,,,,,"<div style=""font-size:60px;"">+</div>",,531112,,452,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.18,Big-visBig/25_10.jpg,m,Small-visSmall/25_56.jpg,462,"
            <img src=""Big-visBig/25_10.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/25_56.jpg"" style=""margin-left: 50px"">
            ",,531576,,453,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.18,,,,,,,532479,,454,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.19,,,,,"<div style=""font-size:60px;"">+</div>",,533195,,455,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.19,Small-visSmall/18_76.jpg,c,Big-visBig/18_23.jpg,442,"
            <img src=""Small-visSmall/18_76.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/18_23.jpg"" style=""margin-left: 50px"">
            ",,533638,,456,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.19,,,,,,,534555,,457,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.20,,,,,"<div style=""font-size:60px;"">+</div>",,535268,,458,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.20,Small-visSmall/07_51.jpg,c,Big-visBig/07_33.jpg,544,"
            <img src=""Small-visSmall/07_51.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/07_33.jpg"" style=""margin-left: 50px"">
            ",,535814,,459,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.20,,,,,,,536724,,460,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.21,,,,,"<div style=""font-size:60px;"">+</div>",,537439,,461,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.21,Big-visSmall/21_31.jpg,c,Small-visBig/21_52.jpg,543,"
            <img src=""Big-visSmall/21_31.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/21_52.jpg"" style=""margin-left: 50px"">
            ",,537983,,462,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.21,,,,,,,538890,,463,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.22,,,,,"<div style=""font-size:60px;"">+</div>",,539592,,464,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.22,Small-visSmall/25_56.jpg,c,Big-visBig/25_10.jpg,444,"
            <img src=""Small-visSmall/25_56.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/25_10.jpg"" style=""margin-left: 50px"">
            ",,540037,,465,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.22,,,,,,,540951,,466,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.23,,,,,"<div style=""font-size:60px;"">+</div>",,541663,,467,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.23,Small-visSmall/13_77.jpg,c,Big-visBig/13_19.jpg,477,"
            <img src=""Small-visSmall/13_77.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/13_19.jpg"" style=""margin-left: 50px"">
            ",,542141,,468,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.23,,,,,,,543042,,469,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.24,,,,,"<div style=""font-size:60px;"">+</div>",,543752,,470,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.24,Big-visBig/28_12.jpg,m,Small-visSmall/28_47.jpg,1289,"
            <img src=""Big-visBig/28_12.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/28_47.jpg"" style=""margin-left: 50px"">
            ",,545042,,471,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.24,,,,,,,545944,,472,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.25,,,,,"<div style=""font-size:60px;"">+</div>",,546659,,473,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.25,Big-visBig/12_13.jpg,m,Small-visSmall/12_58.jpg,571,"
            <img src=""Big-visBig/12_13.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/12_58.jpg"" style=""margin-left: 50px"">
            ",,547231,,474,html-keyboard-response,congruent,
46,long,,,,,,,0.0-11.0-2.25,,,,,,,548147,,475,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.26,,,,,"<div style=""font-size:60px;"">+</div>",,548864,,476,html-keyboard-response,,
46,long,small,True,,,,preset,0.0-11.0-1.26,Big-visSmall/23_16.jpg,c,Small-visBig/23_70.jpg,645,"
            <img src=""Big-visSmall/23_16.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/23_70.jpg"" style=""margin-left: 50px"">
            ",,549511,,477,html-keyboard-response,incongruent,
46,long,,,,,,,0.0-11.0-2.26,,,,,,,550412,,478,html-keyboard-response,,
46,long,,,,,,,0.0-11.0-0.27,,,,,"<div style=""font-size:60px;"">+</div>",,551126,,479,html-keyboard-response,,
